episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_metric_batches_dropped,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles
392.2839343533962,6.028081036138141,302.65685720253333,131.41048824593128,4977,0,655360,False,19660800,341961,31,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_22-58-28,1568440708,46.807092905044556,1211.2402610778809,31557,jimmy-desktop,10.142.16.225,1211.2402610778809,19660800,31,10,d6d2e6ec,15.045854927739246,2.8041367619338367,0.9288018637706187,19660800,19660800,300,0,5209.512,89.933,nan,nan,4589.02,300,2.82,1.5961202962183019,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
414.1059563522449,6.3161436724881375,301.7901735555966,131.9857027788965,4966,0,655360,False,20316160,346927,32,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_22-59-14,1568440754,46.84361171722412,1258.083872795105,31557,jimmy-desktop,10.142.16.225,1258.083872795105,20316160,32,10,d6d2e6ec,15.139688530107131,2.8170993798481905,0.9414454998477335,20316160,20316160,310,0,5208.808,84.853,nan,nan,4589.229,310,2.76,1.59449051423958,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
430.066468126105,6.02549843270817,304.413783504188,131.20984196839368,4999,0,655360,False,20971520,351926,33,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-00-02,1568440802,47.07540583610535,1305.1592786312103,31557,jimmy-desktop,10.142.16.225,1305.1592786312103,20971520,33,10,d6d2e6ec,15.229399055798568,2.829747753594589,0.9536843463142487,20971520,20971520,320,0,5213.957,85.096,nan,nan,4598.371,320,2.72,1.5497096502248413,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
417.2973156124357,7.68601185586201,302.8002160810387,132.1549494949495,4950,0,655360,False,21626880,356876,34,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-00-49,1568440849,47.01229691505432,1352.1715755462646,31557,jimmy-desktop,10.142.16.225,1352.1715755462646,21626880,34,10,d6d2e6ec,15.312688423432563,2.841708218244626,0.9651844756492096,21626880,21626880,330,0,5214.363,83.001,nan,nan,4621.329,330,2.62,1.4817557153593166,"[0.0, 0.9000000000000004, 3.0, 4.100000000000001, 5.0]"
445.06518125802495,6.680711098508038,302.75815919535006,129.96732673267326,5050,0,655360,False,22282240,361926,35,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-01-36,1568440896,46.87344789505005,1399.0450234413147,31557,jimmy-desktop,10.142.16.225,1399.0450234413147,22282240,35,10,d6d2e6ec,15.39070229566888,2.852331393223732,0.9754288232977992,22282240,22282240,340,0,5226.312,89.797,nan,nan,4617.535,340,2.54,1.5127458477880547,"[0.0, 0.0, 3.0, 4.100000000000001, 5.0]"
470.0213237040822,6.617844596037041,301.56536776679593,131.3109951845907,4984,0,655360,False,22937600,366910,36,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-02-23,1568440943,47.001763343811035,1446.0467867851257,31557,jimmy-desktop,10.142.16.225,1446.0467867851257,22937600,36,10,d6d2e6ec,15.465071786707632,2.8626366243702472,0.9855002376100784,22937600,22937600,350,0,5227.776,88.829,nan,nan,4595.982,350,2.58,1.5111584959890874,"[0.0, 0.0, 3.0, 4.100000000000001, 5.0]"
486.4928698746028,6.757809059382953,300.2832065974234,129.12374581939798,5083,0,655360,False,23592960,371993,37,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-03-09,1568440989,46.90917944908142,1492.9559662342072,31557,jimmy-desktop,10.142.16.225,1492.9559662342072,23592960,37,10,d6d2e6ec,15.535382115789824,2.872779399177603,0.9951489319427693,23592960,23592960,360,0,5235.498,79.647,nan,nan,4610.534,360,2.52,1.459314907756376,"[0.0, 0.0, 3.0, 4.0, 5.0]"
400.2103958774599,6.085808327124501,302.37042691257113,130.72759928158052,5011,0,655360,False,24248320,377004,38,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-03-52,1568441032,42.216508626937866,1535.172474861145,31557,jimmy-desktop,10.142.16.225,1535.172474861145,24248320,38,10,d6d2e6ec,15.558123040003016,2.8730171451554716,0.9984104136762151,24248320,24248320,370,0,5226.061,90.847,nan,nan,4609.172,370,2.7,1.6522711641858305,"[0.0, 0.0, 3.0, 5.0, 6.0]"
467.8083092737941,6.188207845256101,302.56337701144236,130.24368912741005,5031,0,655360,False,24903680,382035,39,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-04-29,1568441069,37.50731134414673,1572.6797862052917,31557,jimmy-desktop,10.142.16.225,1572.6797862052917,24903680,39,10,d6d2e6ec,15.53270649163982,2.8672991996015407,0.9952818680889718,24903680,24903680,380,0,5213.068,66.133,nan,nan,4131.75,380,2.8,1.7435595774162695,"[0.0, 0.0, 3.0, 5.0, 6.0]"
500.42510336901967,5.898530957156458,303.7169217985007,130.1341802302501,5038,0,655360,False,25559040,387073,40,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-05-11,1568441111,42.107407093048096,1614.7871932983398,31557,jimmy-desktop,10.142.16.225,1614.7871932983398,25559040,40,10,d6d2e6ec,15.551672416082326,2.869209046273152,0.9981503569825406,25559040,25559040,390,0,5198.356,77.996,nan,nan,3683.43,390,2.88,1.716275036233995,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
